id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
43766295,https://www.airbnb.com/rooms/43766295,20231218032538,2023-12-18,previous scrape,Hotel in Ottawa · ★4.78 · 1 bedroom · 1 bed · 1 private bath,,"Location, Location, Location.",https://a0.muscache.com/pictures/d4c4bbd8-474a-4299-b9f4-84270697209f.jpg,342131389,https://www.airbnb.com/users/show/342131389,Angjelo,2020-03-20,"Ottawa, Canada","This is a private owned hotel that takes care of its guests. We work hard to make our guests happy and earn their business.  As a frequent travel myself, I understand how important guest satisfaction is.  Therefore, we will do our best to make your experience a memorable one. 
Please note that we require a credit card or debit/cash deposit for security and it is returned upon departure. ",within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,9,13,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.43067,-75.68955,Room in hotel,Private room,2,,1 private bath,,1,[],$79.00,30,45,30,30,1125,1125,30.0,1125.0,,t,0,0,0,0,2023-12-18,60,0,0,2020-06-21,2022-02-15,4.78,4.9,4.8,4.75,4.72,4.9,4.72,,f,9,0,9,0,1.41
43777087,https://www.airbnb.com/rooms/43777087,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.83 · 3 bedrooms · 3 beds · 2 baths,,,https://a0.muscache.com/pictures/e0fa28b4-e180-4875-98d6-0d5754c24066.jpg,72726543,https://www.airbnb.com/users/show/72726543,Lisa,2016-05-18,"Ottawa, Canada","",N/A,N/A,96%,f,https://a0.muscache.com/im/pictures/user/f50eaa83-abba-4aeb-a757-87405f008b40.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f50eaa83-abba-4aeb-a757-87405f008b40.jpg?aki_policy=profile_x_medium,Wellington Village,3,3,"['email', 'phone']",t,t,,Kitchissippi,,45.39651,-75.73107,Entire home,Entire home/apt,4,,2 baths,,3,[],$250.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,17,47,137,2023-12-18,29,7,0,2020-07-12,2023-07-04,4.83,4.86,4.83,4.97,4.93,4.76,4.69,STR-826-597,f,3,3,0,0,0.69
43856894,https://www.airbnb.com/rooms/43856894,20231218032538,2023-12-18,previous scrape,Guest suite in Ottawa · Studio · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/f01feacb-aa89-4a2c-915a-7921ab8e76d9.jpg,36817206,https://www.airbnb.com/users/show/36817206,Elizabeth,2015-06-26,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/36817206/profile_pic/1435352972/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/36817206/profile_pic/1435352972/original.jpg?aki_policy=profile_x_medium,Hunt Club East - Western Community,1,2,"['email', 'phone']",t,t,,River,,45.34593,-75.66782,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],,30,1125,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,0,0,0,,,,,,,,,,,t,1,1,0,0,
43869343,https://www.airbnb.com/rooms/43869343,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-43869343/original/35327c10-b447-47ac-a1ac-c1350c6fe9ef.jpeg,18489586,https://www.airbnb.com/users/show/18489586,Rachid,2014-07-20,"Montreal, Canada","A webdesigner / It specialist from Ottawa, Ontario",within a day,100%,33%,f,https://a0.muscache.com/im/pictures/user/15d70693-12d7-467c-8e00-b29f5b56223e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/15d70693-12d7-467c-8e00-b29f5b56223e.jpg?aki_policy=profile_x_medium,Ledbury - Heron Gate - Ridgemont - Elmwood,1,6,"['email', 'phone']",t,t,,River,,45.37156,-75.65793,Private room in rental unit,Private room,1,,1 shared bath,,1,[],$44.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,30,60,90,105,2023-12-18,1,0,0,2021-09-01,2021-09-01,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,f,1,0,1,0,0.04
43871625,https://www.airbnb.com/rooms/43871625,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/64f67f45-0293-48f2-b334-a3d41fca7874.jpg,58854674,https://www.airbnb.com/users/show/58854674,Julia,2016-02-15,"Ottawa, Canada","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/fb0a8cc7-d6f7-4641-8d6a-f94da274843b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fb0a8cc7-d6f7-4641-8d6a-f94da274843b.jpg?aki_policy=profile_x_medium,Woodroffe - Lincoln Heights,1,2,"['email', 'phone']",t,f,,Kitchissippi,,45.38879,-75.7599,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$53.00,365,365,365,365,1125,1125,365.0,1125.0,,t,0,0,0,138,2023-12-18,0,0,0,,,,,,,,,,,t,1,1,0,0,
43893640,https://www.airbnb.com/rooms/43893640,20231218032538,2023-12-18,city scrape,Guest suite in Ottawa · ★4.78 · 2 bedrooms · 3 beds · 1 bath,,"The place near by restaurants , shopping mall and stores . It is a short walking distance to Merivale road . <br /><br />down town :   15 min by car<br /><br />Merivale Mall:  4min by car<br />                          20 min by walk<br /><br />Nepean museum : 2 min by walk<br /><br />Algonquin Collage:   7min by car<br />                                      20 min  by walk <br /><br />Nepean sportsplex:   7 min by car <br /><br />EY centre : 18 min by car<br /><br />Carton university:  13 min by car",https://a0.muscache.com/pictures/ded9999b-d016-45b6-8ddc-3127b0d7b66a.jpg,156262806,https://www.airbnb.com/users/show/156262806,Moh,2017-10-26,,"",N/A,N/A,71%,t,https://a0.muscache.com/im/pictures/user/aa515c94-27a8-4874-be4b-258268d3497e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aa515c94-27a8-4874-be4b-258268d3497e.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,"Ottawa, Ontario, Canada",College,,45.35053,-75.74013,Entire guest suite,Entire home/apt,4,,1 bath,,3,[],$88.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,21,47,77,77,2023-12-18,59,2,0,2020-08-15,2023-02-23,4.78,4.81,4.68,4.92,4.86,4.8,4.78,Exempt,f,1,1,0,0,1.45
43895069,https://www.airbnb.com/rooms/43895069,20231218032538,2023-12-18,previous scrape,Hotel in Ottawa · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,,"The hotel is located in the heart of the city - 5 min away from Framers market, Rideau Shopping Mall and many more.",https://a0.muscache.com/pictures/d4c4bbd8-474a-4299-b9f4-84270697209f.jpg,342131389,https://www.airbnb.com/users/show/342131389,Angjelo,2020-03-20,"Ottawa, Canada","This is a private owned hotel that takes care of its guests. We work hard to make our guests happy and earn their business.  As a frequent travel myself, I understand how important guest satisfaction is.  Therefore, we will do our best to make your experience a memorable one. 
Please note that we require a credit card or debit/cash deposit for security and it is returned upon departure. ",within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,9,13,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42969,-75.6915,Room in hotel,Private room,2,,1 shared bath,,1,[],$73.00,30,31,30,30,1125,1125,30.0,1125.0,,t,0,0,0,0,2023-12-18,28,0,0,2020-06-25,2022-05-30,4.54,4.61,4.5,4.46,4.64,4.64,4.5,,t,9,0,9,0,0.66
43923011,https://www.airbnb.com/rooms/43923011,20231218032538,2023-12-18,city scrape,Hotel in Ottawa · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,,Situated in the heart of the Nation's Capitol.,https://a0.muscache.com/pictures/d4c4bbd8-474a-4299-b9f4-84270697209f.jpg,342131389,https://www.airbnb.com/users/show/342131389,Angjelo,2020-03-20,"Ottawa, Canada","This is a private owned hotel that takes care of its guests. We work hard to make our guests happy and earn their business.  As a frequent travel myself, I understand how important guest satisfaction is.  Therefore, we will do our best to make your experience a memorable one. 
Please note that we require a credit card or debit/cash deposit for security and it is returned upon departure. ",within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,9,13,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.43092,-75.69035,Room in hotel,Private room,2,,1 shared bath,,1,[],$72.00,30,31,30,30,1125,1125,30.0,1125.0,,t,0,0,0,0,2023-12-18,25,0,0,2020-07-02,2022-02-03,4.56,4.68,4.56,4.6,4.68,4.52,4.52,,f,9,0,9,0,0.59
43960830,https://www.airbnb.com/rooms/43960830,20231218032538,2023-12-18,city scrape,Townhouse in Ottawa · ★4.98 · 1 bedroom · 1 bed · 1 private bath,,quiet and safe neighborhood,https://a0.muscache.com/pictures/bede8a0d-1540-4ef9-8a46-060f8b650eff.jpg,252745404,https://www.airbnb.com/users/show/252745404,夏,2019-04-02,"Ottawa, Canada","I am a musician who likes travel and help other travelers

I strongly believe people should being treated equally and respectfully, and I think we should have the opportunity to experience the world and different cultures. I see hosting on Airbnb as a way of making friends and work hard to provide a comfortable place for you to explore our lovely capital city Ottawa. i am happy to help you and looking forward to being your host.

I also love history and science, in my spare time, I enjoy cooking and reading.

Please message me with any questions or comments you have !",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/6fd90a3b-61dc-4fd4-9411-ec936f300080.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6fd90a3b-61dc-4fd4-9411-ec936f300080.jpg?aki_policy=profile_x_medium,Whitehaven - Queensway Terrace North,3,5,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Bay,,45.34966,-75.80028,Private room in townhouse,Private room,2,,1 private bath,,1,[],$55.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-18,57,7,0,2020-07-01,2023-09-14,4.98,4.97,4.98,4.98,5.0,4.86,4.93,STR-826-278,f,3,0,3,0,1.35
43965483,https://www.airbnb.com/rooms/43965483,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,,This is a some what quiet area.  The house is situated in front of main road and beautiful river and bike path.,https://a0.muscache.com/pictures/9ca93ea7-3211-4643-8362-3e158e685732.jpg,241125769,https://www.airbnb.com/users/show/241125769,Christine,2019-02-04,"Ottawa, Canada","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5bfcdaff-d2ce-4837-8357-8289d048a331.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5bfcdaff-d2ce-4837-8357-8289d048a331.jpg?aki_policy=profile_x_medium,Alta Vista,2,2,['phone'],t,t,"Ottawa, Ontario, Canada",Alta Vista,,45.39159,-75.67438,Private room in home,Private room,4,,1 shared bath,,2,[],$84.00,2,25,2,2,1125,1125,2.0,1125.0,,t,16,46,76,351,2023-12-18,90,16,0,2020-07-30,2023-08-18,4.88,4.87,4.79,4.9,4.91,4.81,4.78,STR-825-868,t,2,0,2,0,2.18
43985016,https://www.airbnb.com/rooms/43985016,20231218032538,2023-12-18,city scrape,Rental unit in Ottawa · ★4.88 · 1 bedroom · 2 beds · 1 bath,,Situated on a quiet street yet close access to downtown and touristic areas.,https://a0.muscache.com/pictures/aad70cfa-3041-4ab6-87de-af8184d9c87e.jpg,197698887,https://www.airbnb.com/users/show/197698887,Mike,2018-06-24,"Ottawa, Canada","I love camping, fishing, and the great outdoors.
I also enjoy cooking.
Je parle francais.
",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5a1792da-ac37-40c3-bea4-af6d8d682668.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a1792da-ac37-40c3-bea4-af6d8d682668.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Rockcliffe,,45.42708,-75.65848,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$69.00,30,120,30,30,1125,1125,30.0,1125.0,,t,16,46,76,351,2023-12-18,32,3,0,2020-07-20,2023-11-04,4.88,5.0,4.97,5.0,4.97,4.91,4.97,,f,1,1,0,0,0.77
43986985,https://www.airbnb.com/rooms/43986985,20231218032538,2023-12-18,city scrape,Townhouse in Ottawa · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,,quiet and friend neighbors,https://a0.muscache.com/pictures/74ae45a5-c042-44e1-9b0e-2e4f1874955b.jpg,252745404,https://www.airbnb.com/users/show/252745404,夏,2019-04-02,"Ottawa, Canada","I am a musician who likes travel and help other travelers

I strongly believe people should being treated equally and respectfully, and I think we should have the opportunity to experience the world and different cultures. I see hosting on Airbnb as a way of making friends and work hard to provide a comfortable place for you to explore our lovely capital city Ottawa. i am happy to help you and looking forward to being your host.

I also love history and science, in my spare time, I enjoy cooking and reading.

Please message me with any questions or comments you have !",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/6fd90a3b-61dc-4fd4-9411-ec936f300080.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6fd90a3b-61dc-4fd4-9411-ec936f300080.jpg?aki_policy=profile_x_medium,Whitehaven - Queensway Terrace North,3,5,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Bay,,45.3504,-75.80147,Private room in townhouse,Private room,2,,1 shared bath,,1,[],$45.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,16,46,76,351,2023-12-18,110,27,0,2020-07-03,2023-10-21,4.9,4.95,4.94,4.95,4.98,4.84,4.9,STR-826-278,t,3,0,3,0,2.61
43999610,https://www.airbnb.com/rooms/43999610,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.96 · 1 bedroom · 4 beds · 1 private bath,,"5 minutes to Tanger Outlets. 10 minutes to Bayshore shopping mall. Lots of great restaurants and grocery stores walking distance. Hair and nail salons, walking distance. Lots of trails for walking or bike rides.",https://a0.muscache.com/pictures/airflow/Hosting-43999610/original/9213ed63-a7dd-43cb-ade0-5e7d04ef0188.jpg,141736289,https://www.airbnb.com/users/show/141736289,Ann,2017-07-21,"Ottawa, Canada",Welcome to our happy home we share with our wee Westies.  I love meeting new people and providing them a safe and clean place to relax and forget their worries even for a short time.,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-141736289/original/b3463f15-034f-407c-94c4-b60450c1d7a7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-141736289/original/b3463f15-034f-407c-94c4-b60450c1d7a7.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Stittsville-Kanata West,,45.27878,-75.93593,Private room in home,Private room,2,,1 private bath,,4,[],$100.00,1,7,1,1,7,7,1.0,7.0,,t,9,39,69,84,2023-12-18,67,6,1,2020-07-01,2023-11-22,4.96,4.99,5.0,4.99,4.97,4.94,4.9,Exempt,f,2,0,2,0,1.59
44015798,https://www.airbnb.com/rooms/44015798,20231218032538,2023-12-18,city scrape,Hotel in Ottawa · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,,The hotel is in the heart of the city. Within walking distance to all major city attractions.,https://a0.muscache.com/pictures/d4c4bbd8-474a-4299-b9f4-84270697209f.jpg,342131389,https://www.airbnb.com/users/show/342131389,Angjelo,2020-03-20,"Ottawa, Canada","This is a private owned hotel that takes care of its guests. We work hard to make our guests happy and earn their business.  As a frequent travel myself, I understand how important guest satisfaction is.  Therefore, we will do our best to make your experience a memorable one. 
Please note that we require a credit card or debit/cash deposit for security and it is returned upon departure. ",within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,9,13,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42918,-75.6902,Room in hotel,Private room,2,,1 shared bath,,1,[],$79.00,30,30,30,30,1125,1125,30.0,1125.0,,t,0,0,0,0,2023-12-18,20,0,0,2020-07-02,2021-12-12,4.5,4.6,4.8,4.7,4.65,4.95,4.5,,t,9,0,9,0,0.47
44062965,https://www.airbnb.com/rooms/44062965,20231218032538,2023-12-18,city scrape,Bungalow in Ottawa · 1 bedroom · 1 private bath,,"15 minute walk to nice walking-bike paths along the Ottawa river. 10 minutes walk to grocery store, pharmacy, barber shops.",https://a0.muscache.com/pictures/miso/Hosting-44062965/original/b6963e8d-4a06-4dea-84dd-9069ac3c262d.jpeg,1959431,https://www.airbnb.com/users/show/1959431,Paul,2012-03-18,"Ottawa, Canada","On the Airbnb platform, I am both a host (I also rent outside of this platform) and occasionally a guest when travelling within Canada or to other countries.

My units:
-Entire 2 and 3 bedroom unit (spacious and comfortable)

-I also manage a few private rooms in a shared accommodation (some with private washrooms). 

Interests: sports, hiking, traveling, learning Spanish",within an hour,100%,13%,f,https://a0.muscache.com/im/users/1959431/profile_pic/1332077504/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1959431/profile_pic/1332077504/original.jpg?aki_policy=profile_x_medium,Overbrook,15,20,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Rockcliffe,,45.42767,-75.65435,Private room in bungalow,Private room,1,,1 private bath,,,[],$30.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,28,58,88,286,2023-12-18,1,0,0,2021-07-01,2021-07-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,15,3,12,0,0.03
44075379,https://www.airbnb.com/rooms/44075379,20231218032538,2023-12-18,previous scrape,Guest suite in Ottawa · ★4.76 · 1 bedroom · 1 bed · 1 bath,,"There are several parks in the area. One directly across the street and a dog park 30 seconds away. Basketball, hockey rink, tennis courts and plenty of open green space.",https://a0.muscache.com/pictures/bc741987-1728-40a4-8148-51f4f77dd161.jpg,16029536,https://www.airbnb.com/users/show/16029536,Korosh,2014-05-27,"Ottawa, Canada","",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/0707c36a-bfeb-438b-9e01-1691aa6f79d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0707c36a-bfeb-438b-9e01-1691aa6f79d8.jpg?aki_policy=profile_x_medium,Greenboro East,4,4,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Beacon Hill-Cyrville,,45.42204,-75.60505,Entire guest suite,Entire home/apt,2,,1 bath,,1,[],,30,90,30,30,1125,1125,30.0,1125.0,,,0,0,0,0,2023-12-18,17,0,0,2020-07-15,2021-05-22,4.76,4.76,5.0,4.94,4.88,4.94,4.82,,f,3,3,0,0,0.41
44117471,https://www.airbnb.com/rooms/44117471,20231218032538,2023-12-18,previous scrape,Hotel in Ottawa · ★4.79 · 1 bedroom · 1 bed · 1 private bath,,We are in the heart of the city. Within walking distance to everything.,https://a0.muscache.com/pictures/d4c4bbd8-474a-4299-b9f4-84270697209f.jpg,342131389,https://www.airbnb.com/users/show/342131389,Angjelo,2020-03-20,"Ottawa, Canada","This is a private owned hotel that takes care of its guests. We work hard to make our guests happy and earn their business.  As a frequent travel myself, I understand how important guest satisfaction is.  Therefore, we will do our best to make your experience a memorable one. 
Please note that we require a credit card or debit/cash deposit for security and it is returned upon departure. ",within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5728357c-be73-43a1-a348-1fcab796a962.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,9,13,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42909,-75.69107,Room in hotel,Private room,2,,1 private bath,,1,[],$79.00,30,31,30,30,1125,1125,30.0,1125.0,,t,0,0,0,0,2023-12-18,57,0,0,2020-07-12,2021-12-19,4.79,4.63,4.82,4.75,4.81,4.81,4.72,,t,9,0,9,0,1.36
44125842,https://www.airbnb.com/rooms/44125842,20231218032538,2023-12-18,previous scrape,Home in Ottawa · ★4.54 · 1 bedroom · 1 bed · 1.5 shared baths,,,https://a0.muscache.com/pictures/a026ffed-c4cb-4cc8-a0b9-949773f31488.jpg,110086042,https://www.airbnb.com/users/show/110086042,Martusha,2017-01-06,"Ottawa, Canada","Hello Hello! A traveller , a professional, always on the go, working, doing some projects here and there, making people laugh. Hosting is something I really enjoy and take seriously I love to have guests coming to the house that I made specially for them :)",within an hour,100%,73%,f,https://a0.muscache.com/im/pictures/user/9c0e5886-cfb3-4401-9d5c-0f1a88a10965.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9c0e5886-cfb3-4401-9d5c-0f1a88a10965.jpg?aki_policy=profile_x_medium,,3,5,"['email', 'phone']",t,t,,Beacon Hill-Cyrville,,45.42491,-75.60682,Private room in home,Private room,1,,1.5 shared baths,,1,[],,1,1,1,1,1125,1125,1.0,1125.0,,,0,0,0,0,2023-12-18,26,0,0,2020-07-14,2020-10-25,4.54,4.65,4.31,4.88,4.92,4.77,4.46,STR-526-652,f,2,1,1,0,0.62
44166316,https://www.airbnb.com/rooms/44166316,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.60 · 1 bedroom · 3 beds · 1 private bath,,Public Transit (OC-transpo) is just a minute walk from home and it will take you strait to Ottawa downtown in 35 mins.,https://a0.muscache.com/pictures/miso/Hosting-44166316/original/609a9b1d-43aa-4b50-a184-0f0f913eb5ca.jpeg,241538309,https://www.airbnb.com/users/show/241538309,Jinat,2019-02-06,"Ottawa, Canada","Hey, I’m Jinat! 

I have been a member of Barrhaven community for 18 years and I love living here. My husband and I have raised two wonderful children who equally love this neighborhood and call it their own.  

As for myself, I love travelling,  seeing different places, learning about different cultures, food and above all, I love people.

I’ve stayed in Airbnbs and have had enjoyed it a lot and now that I have decided to put up my place for hosting guests, I would like to ensure that those staying over, have the same experience as mine. Hope you soon make a trip to Ottawa and consider my studio as place to stay!

Thank you.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/cf26147b-dd68-4a3a-b8de-59ec2410057e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cf26147b-dd68-4a3a-b8de-59ec2410057e.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Barrhaven,,45.25103,-75.74108,Private room in home,Private room,2,,1 private bath,,3,[],$86.00,2,30,2,3,30,30,2.3,30.0,,t,18,48,78,78,2023-12-18,25,5,0,2020-07-27,2023-10-17,4.6,4.64,4.48,4.72,4.76,4.76,4.68,STR-827-574,f,1,0,1,0,0.60
44183012,https://www.airbnb.com/rooms/44183012,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,,"Great neighborhood! safe, clean and classic.",https://a0.muscache.com/pictures/8c8d364c-2efa-4d26-b65c-db500c2ba9cc.jpg,187592779,https://www.airbnb.com/users/show/187592779,Yilin,2018-05-03,"Ottawa, Canada","",within an hour,100%,77%,f,https://a0.muscache.com/im/pictures/user/User-187592779/original/dea30374-b5a3-4695-9c3a-2b993c3ecf30.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-187592779/original/dea30374-b5a3-4695-9c3a-2b993c3ecf30.jpeg?aki_policy=profile_x_medium,,6,8,"['email', 'phone', 'work_email']",t,t,"Ottawa, Ontario, Canada",Knoxdale-Merivale,,45.35178,-75.71004,Private room in home,Private room,1,,1.5 baths,,1,[],$29.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,14,289,2023-12-18,7,2,0,2021-04-30,2023-09-12,4.86,4.86,4.43,5.0,4.86,5.0,4.86,,f,5,0,5,0,0.22
44211082,https://www.airbnb.com/rooms/44211082,20231218032538,2023-12-18,city scrape,Home in Ottawa · ★4.83 · 1 bedroom · 1 bed · 1 private bath,,This a family and some what quiet area.  The house is situated in front of a busy road and river. ( those with kids there are several parks and places to walk or bike.,https://a0.muscache.com/pictures/feb0a34e-939b-4159-ad6d-aed1cfc6ce0e.jpg,241125769,https://www.airbnb.com/users/show/241125769,Christine,2019-02-04,"Ottawa, Canada","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5bfcdaff-d2ce-4837-8357-8289d048a331.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5bfcdaff-d2ce-4837-8357-8289d048a331.jpg?aki_policy=profile_x_medium,Alta Vista,2,2,['phone'],t,t,"Ottawa, Ontario, Canada",Alta Vista,,45.39087,-75.67434,Private room in home,Private room,2,,1 private bath,,1,[],$84.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,25,55,85,343,2023-12-18,95,33,0,2020-07-26,2023-11-06,4.83,4.84,4.79,4.91,4.87,4.76,4.74,STR-825-868,f,2,0,2,0,2.30
